N43325,,a530ff,N43325,,KSFZ,KEWB,2020-04-16 18:37:06+00:00,2020-04-16 18:52:26+00:00,2020-04-16 00:00:00+00:00,41.919033244504774,-71.50566633357556,304.8,41.66688537597656,-70.96943248401988,335.28
N902TV,,ac7857,N902TV,,KJYO,KJYO,2020-04-04 15:34:24+00:00,2020-04-04 16:30:56+00:00,2020-04-04 00:00:00+00:00,39.10203552246094,-77.58807638417119,304.8,39.10550909527277,-77.5804443359375,342.9
JTE831D,,7c2be9,,,,YPPH,2020-04-13 02:32:35+00:00,2020-04-13 03:03:59+00:00,2020-04-13 00:00:00+00:00,-32.060293423927476,118.5428167849171,7315.200000000002,-31.92732238769531,115.9688232421875,7.62
BB237,,ae58e2,,,KNSE,FD82,2020-04-15 21:33:07+00:00,2020-04-15 22:32:44+00:00,2020-04-15 00:00:00+00:00,30.772798182600628,-87.00408325195309,304.8,30.78364485401218,-87.08939208984373,754.38
LCO1308,UC1308,a6e055,N542LA,,,KMIA,2020-04-29 23:34:11+00:00,2020-04-29 23:48:07+00:00,2020-04-29 00:00:00+00:00,24.86382953191207,-81.04453608674822,6096.0,25.78137413930085,-80.42603690669222,594.36
N73GT,,a9c95a,N73GT,,KRIU,KEDU,2020-04-13 21:23:54+00:00,2020-04-13 21:47:28+00:00,2020-04-13 00:00:00+00:00,38.48757469047935,-121.1014404296875,0.0,38.50805767511917,-121.7861328125,182.88
RYR3KL,,4ca2c0,EI-DLC,B738,EIDW,EGGD,2020-04-06 18:40:41+00:00,2020-04-06 19:21:27+00:00,2020-04-06 00:00:00+00:00,53.42179870605469,-6.277823311941916,0.0,51.38333129882812,-2.701523239548123,121.92
UAL2378,UA2378,a43e5c,N37253,B738,,KEWR,2020-04-02 19:48:20+00:00,2020-04-02 21:45:20+00:00,2020-04-02 00:00:00+00:00,28.56719970703125,-81.26635383157168,2438.4,40.66181945800781,-74.18426513671875,213.36
N4180F,,a4f436,,,6CL9,KO22,2020-04-21 01:55:48+00:00,2020-04-21 02:37:15+00:00,2020-04-21 00:00:00+00:00,37.944580078125,-120.52814240151258,304.8,38.026611328125,-120.41348721118679,609.6
N219CT,,a1db35,N219CT,,KOMA,KSDL,2020-04-16 13:23:59+00:00,2020-04-16 21:19:09+00:00,2020-04-16 00:00:00+00:00,41.274796825344275,-95.86470170454544,304.8,33.63566770391949,-111.895751953125,525.78
N21123,,a1bff3,N21123,,KX50,KX50,2020-04-20 00:50:58+00:00,2020-04-20 01:25:48+00:00,2020-04-20 00:00:00+00:00,28.94471740722656,-80.90337313138518,1219.2,28.93491583355402,-81.0028973747702,1242.06
N7754H,,aa7e86,N7754H,,19WA,WA87,2020-04-07 21:03:42+00:00,2020-04-07 21:26:08+00:00,2020-04-07 00:00:00+00:00,45.70666297007415,-121.8788223266602,1219.2,45.806470967955505,-122.54782104492192,198.12
AAR762,OZ762,71bd79,HL7579,A359,,RKSI,2020-04-08 16:26:03+00:00,2020-04-08 21:12:16+00:00,2020-04-08 00:00:00+00:00,2.636625645524364,113.47333184603991,10668.0,37.31729798397775,126.58817457116172,990.6
PRRJN,,e4828c,PR-RJN,C25A,,SBSP,2020-04-13 10:03:55+00:00,2020-04-13 10:41:49+00:00,2020-04-13 00:00:00+00:00,-20.74960327148438,-48.307620457240496,4267.2,-23.62414343882415,-46.65821003464032,723.9000000000002
WEN3111,,c01761,C-FIWE,DH8D,CYYC,CYKA,2020-04-03 19:17:49+00:00,2020-04-03 20:12:13+00:00,2020-04-03 00:00:00+00:00,51.12343481031515,-113.99032592773442,914.4,50.69073486328125,-120.3666563291807,624.84
N9544N,,ad4674,,,,23FD,2020-04-21 16:59:51+00:00,2020-04-21 17:54:13+00:00,2020-04-21 00:00:00+00:00,27.74972534179688,-80.649546497273,2743.2,27.525779594809322,-80.71539071890021,2369.82
BTK6864,,8a03d3,PK-LBG,B739,,WIDD,2020-04-11 01:09:03+00:00,2020-04-11 01:41:13+00:00,2020-04-11 00:00:00+00:00,-2.213652012711864,104.862086855132,10972.8,1.0031541727356992,104.0149557179418,800.1
LYM3612,,aaab73,N787KL,SW4,,KDEN,2020-04-25 01:16:19+00:00,2020-04-25 01:33:16+00:00,2020-04-25 00:00:00+00:00,40.81099687996557,-104.9995838512074,3657.6,39.78033033467955,-104.66119384765621,1935.48
THA606,TG606,8850af,HS-TEO,A333,VTBS,VHHH,2020-04-26 08:52:38+00:00,2020-04-26 10:57:03+00:00,2020-04-26 00:00:00+00:00,13.636962890625,100.72578167093211,304.8,22.30641174316406,113.929521040483,-30.48
N623K,,a82243,N623K,,WS17,KSFY,2020-04-05 19:52:52+00:00,2020-04-05 21:20:58+00:00,2020-04-05 00:00:00+00:00,43.99167852886652,-88.57131958007812,0.0,42.14681334414724,-90.08335557094836,960.12
CHX86,,3ddc70,,,EDXQ,EDDH,2020-04-20 15:45:45+00:00,2020-04-20 16:07:56+00:00,2020-04-20 00:00:00+00:00,53.10548400878906,9.411516462053571,-304.8,53.59135514598782,9.973808737362134,-38.1
AMF1953,,a08b5e,N134PM,BE99,,KRIR,2020-04-08 01:10:36+00:00,2020-04-08 01:26:28+00:00,2020-04-08 00:00:00+00:00,33.91432939949682,-116.5312957763672,2133.6,34.0555223367982,-117.41832733154301,1082.04
N35HG,,a3e32a,N35HG,B350,KCRQ,KVGT,2020-04-29 14:22:04+00:00,2020-04-29 15:19:26+00:00,2020-04-29 00:00:00+00:00,33.12745692366261,-117.2850503726881,0.0,36.21270648503707,-115.2002407642121,632.46
N9888J,,adcc55,,,K76F,68TS,2020-04-10 22:22:07+00:00,2020-04-10 22:43:17+00:00,2020-04-10 00:00:00+00:00,32.67441054521981,-95.98401750837051,0.0,32.87425930217161,-96.22767857142857,182.88
OHXTH,,463eb1,,,EFHF,EFNU,2020-04-19 09:14:07+00:00,2020-04-19 09:29:52+00:00,2020-04-19 00:00:00+00:00,60.254749362751596,25.06589617047991,0.0,60.325694973185904,24.280569893973215,68.58
N753GW,,aa25d9,N753GW,,KSBA,KCNO,2020-04-01 20:09:30+00:00,2020-04-01 21:12:16+00:00,2020-04-01 00:00:00+00:00,34.396865844726555,-119.8322529695472,304.8,33.97340418928761,-117.56057739257808,792.48
KIG,,7c33c6,,,YMMB,,2020-04-27 21:50:50+00:00,2020-04-27 22:03:05+00:00,2020-04-27 00:00:00+00:00,-37.972334522312,145.0993015455163,0.0,-38.43406677246094,144.8586173679518,396.24
N965GV,,ad6f63,N965GV,,0OH9,0OH9,2020-04-03 18:16:05+00:00,2020-04-03 18:32:42+00:00,2020-04-03 00:00:00+00:00,40.0284072100106,-83.15220919522375,1524.0,40.03221130371094,-83.14849853515625,1706.88
N368SS,,a42ba5,N368SS,,KNUC,KNZY,2020-04-15 19:45:35+00:00,2020-04-15 20:22:52+00:00,2020-04-15 00:00:00+00:00,33.019729614257805,-118.620263671875,304.8,32.69107624635858,-117.20001843510842,0.0
AAAAAAA,,a5ea33,N480SK,P3,SC32,SC82,2020-04-06 15:47:14+00:00,2020-04-06 16:16:52+00:00,2020-04-06 00:00:00+00:00,34.67971801757812,-82.48893893494899,609.6,34.630599975585945,-82.34045534717791,1348.74
CFDXJ,,c00a4c,C-DXJ,,CNC3,CZBA,2020-04-12 17:34:33+00:00,2020-04-12 17:52:18+00:00,2020-04-12 00:00:00+00:00,43.753750041379774,-79.86642020089289,304.8,43.4572122864804,-79.87093244280135,365.76
SKW3013,OO3013,aa31ed,N756SK,CRJ7,KSBP,KDFW,2020-04-25 13:10:43+00:00,2020-04-25 15:51:27+00:00,2020-04-25 00:00:00+00:00,35.27645874023438,-120.7110214233398,914.4,32.850284899695446,-97.02626131018816,297.18
DAL1887,DL1887,a6f3c0,N547US,B752,KSEA,,2020-04-17 19:53:13+00:00,2020-04-17 20:17:58+00:00,2020-04-17 00:00:00+00:00,47.43640447067002,-122.3081852839543,0.0,46.154262736692274,-125.5924758911133,11887.2
N675WM,,a8f04b,N675WM,,KOMH,KCJR,2020-04-19 00:16:27+00:00,2020-04-19 00:31:38+00:00,2020-04-19 00:00:00+00:00,38.2598876953125,-78.026889232879,304.8,38.51170349121094,-77.86697387695312,190.5
ALIFE5,,aa7437,N773AL,B407,KBKF,KC08,2020-04-14 23:06:05+00:00,2020-04-15 00:01:57+00:00,2020-04-15 00:00:00+00:00,39.71990552999205,-104.8271484375,1524.0,38.198671502582094,-105.3132695737092,3169.92
SWA3202,,aa963e,N781WN,B737,KDEN,KU42,2020-04-02 01:15:56+00:00,2020-04-02 02:17:15+00:00,2020-04-02 00:00:00+00:00,39.82049560546875,-104.6502685546875,1828.8,40.601884227688025,-111.9530556418679,2369.82
N98DM,,ada922,,,KDAY,KABE,2020-04-16 02:47:01+00:00,2020-04-16 04:48:50+00:00,2020-04-16 00:00:00+00:00,39.892428123344814,-84.25555419921875,304.8,40.64616394042969,-75.43157958984375,121.92
FDX1264,,ad1517,N942FD,B752,,,2020-04-10 02:49:30+00:00,2020-04-10 03:31:09+00:00,2020-04-10 00:00:00+00:00,41.513237387447035,-91.61071067632628,4572.0,36.5108642578125,-89.63092803955078,6979.92
N309CJ,,a340fc,N309CJ,C25A,KPDK,AL72,2020-04-08 16:24:49+00:00,2020-04-08 16:58:38+00:00,2020-04-08 00:00:00+00:00,33.862930297851555,-84.30992282166774,304.8,34.70669503939354,-86.7645263671875,525.78
ABR1362,,4ca7fa,EI-STK,B734,LEMD,LIMC,2020-04-05 07:53:07+00:00,2020-04-05 09:35:57+00:00,2020-04-05 00:00:00+00:00,40.53021240234375,-3.5849609375,609.6,45.63217938956568,8.725856781005858,
CSS6917,,781054,B-6996,B763,ZGSZ,RCTP,2020-04-22 00:08:55+00:00,2020-04-22 01:20:49+00:00,2020-04-22 00:00:00+00:00,22.608466714115465,113.827870686849,304.8,25.0733642578125,121.21648152669269,-15.24
N511UW,,a666fd,N511UW,EC35,KC29,KC47,2020-04-20 18:58:31+00:00,2020-04-20 19:15:15+00:00,2020-04-20 00:00:00+00:00,43.0762939453125,-89.43164914153341,304.8,43.56678771972656,-89.45611288381174,495.3
AAL1426,AA1426,aae5a9,N801AW,A319,KPIT,KORD,2020-04-12 11:34:58+00:00,2020-04-12 12:50:53+00:00,2020-04-12 00:00:00+00:00,40.507615946106995,-80.31405362215912,914.4,41.967430114746094,-87.89591529152607,266.7
N737PM,,a9e65d,N737PM,,KVNY,KVNY,2020-04-27 12:52:37+00:00,2020-04-27 16:18:29+00:00,2020-04-27 00:00:00+00:00,34.203046378442785,-118.4905242919922,304.8,34.23468017578125,-118.4813830317283,487.68
JTA11,,851f4e,JA350J,B738,,,2020-04-11 05:46:41+00:00,2020-04-11 06:16:45+00:00,2020-04-11 00:00:00+00:00,34.616134643554695,133.6907211615115,2743.2,32.50909423828125,131.3778625488281,11582.4
CGRUU,,c073a9,C-GRUU,B350,CYYJ,CYVR,2020-04-05 23:59:19+00:00,2020-04-06 00:12:23+00:00,2020-04-06 00:00:00+00:00,48.647693698689096,-123.39973851254108,304.8,49.17974853515625,-123.1175818810096,274.32
NKS878,NK878,a8754d,N644NK,A320,,KLBE,2020-04-05 00:29:41+00:00,2020-04-05 02:24:09+00:00,2020-04-05 00:00:00+00:00,28.35653686523438,-81.15384028508113,2743.2,40.23170471191406,-79.46588134765625,624.84
CONN454,,a5db67,N477DA,,FL57,6FL0,2020-04-18 21:17:47+00:00,2020-04-18 21:29:27+00:00,2020-04-18 00:00:00+00:00,28.66444733183263,-81.4555987189798,609.6,28.34677486096398,-81.64985207950366,883.9200000000002
SKW5417,,acf62a,N934SW,CRJ2,,KDEN,2020-04-14 21:03:32+00:00,2020-04-14 21:25:39+00:00,2020-04-14 00:00:00+00:00,39.12724899033368,-107.08837890625,7620.0,39.82087733381886,-104.687744140625,1920.24
DAL2418,DL2418,a385c8,N326NB,A319,KATL,KLGA,2020-04-17 19:26:31+00:00,2020-04-17 21:00:55+00:00,2020-04-17 00:00:00+00:00,33.646979897709215,-84.42953109741211,304.8,40.80267333984375,-73.8565673828125,83.82000000000002
N72LL,,a9a238,N72LL,,KHPN,KHPN,2020-04-11 13:14:12+00:00,2020-04-11 13:43:52+00:00,2020-04-11 00:00:00+00:00,41.09654830673993,-73.7127685546875,304.8,41.03068542480469,-73.669189453125,449.58
CSN3847,CZ3847,7814b6,,,,,2020-04-29 08:21:53+00:00,2020-04-29 08:32:24+00:00,2020-04-29 00:00:00+00:00,23.4181497864804,113.7119547526042,4267.2,24.15875244140625,114.74660237630209,8107.68
N826R,,ab489c,N826R,,WS72,WS72,2020-04-07 00:34:39+00:00,2020-04-07 00:53:10+00:00,2020-04-07 00:00:00+00:00,44.76063537597656,-88.03383963448664,609.6,44.74832153320312,-87.97733851841518,670.5600000000002
BCS4982,,40066c,G-BMRJ,B752,EDDP,LSGG,2020-04-17 02:52:56+00:00,2020-04-17 04:04:48+00:00,2020-04-17 00:00:00+00:00,51.41239929199219,12.22563047666807,0.0,46.241734391551894,6.11773681640625,381.0
DAL516,DL516,a384f2,N326DN,A321,KATL,KDCA,2020-04-08 23:51:55+00:00,2020-04-09 01:04:28+00:00,2020-04-09 00:00:00+00:00,33.63487631587659,-84.43937301635742,304.8,38.791421146716104,-77.03326416015625,381.0
N2277T,,a1fe61,N2277T,,KGAI,KGAI,2020-04-17 14:26:34+00:00,2020-04-17 15:05:02+00:00,2020-04-17 00:00:00+00:00,39.161464885129774,-77.15557861328125,0.0,39.19349670410156,-77.18020895253056,274.32
N38VS,,a45add,N38VS,CL64,KPWK,KUES,2020-04-23 13:55:59+00:00,2020-04-23 14:18:43+00:00,2020-04-23 00:00:00+00:00,42.13540649414062,-87.90991349653763,304.8,43.05318541445974,-88.30764770507812,579.12
N735EC,,a9de05,N735EC,,KOAK,KCCR,2020-04-24 21:03:35+00:00,2020-04-24 21:14:13+00:00,2020-04-24 00:00:00+00:00,37.73789978027344,-122.22184850814492,-304.8,38.00049862619174,-122.0847353727921,975.36
N770SR,,aa6aa7,N770SR,,KBOW,1FA9,2020-04-30 23:22:27+00:00,2020-04-30 23:58:16+00:00,2020-04-30 00:00:00+00:00,27.84875902078919,-81.88131479116583,609.6,27.73974609375,-81.76377782281837,899.1600000000002
N197JR,,a18304,N197JR,,FL40,FD77,2020-04-17 19:49:39+00:00,2020-04-17 20:20:39+00:00,2020-04-17 00:00:00+00:00,26.931633383540785,-81.12679701585036,1524.0,27.65487670898438,-82.35273829046288,1699.26
DAL467,DL467,a91d8e,N687DL,B752,KISM,KATL,2020-04-19 20:37:33+00:00,2020-04-19 21:40:36+00:00,2020-04-19 00:00:00+00:00,28.35690307617188,-81.37182382436896,1524.0,33.631851196289055,-84.45549166932399,396.24
N6395F,,a86238,N6395F,,KCNO,KCMA,2020-04-15 22:09:17+00:00,2020-04-15 22:56:18+00:00,2020-04-15 00:00:00+00:00,33.960891723632805,-117.6089788942921,304.8,34.199089438228285,-118.94102096557621,1188.72
SKW4577,,ac8ad2,N907SW,CRJ2,KABE,KDTW,2020-04-23 21:53:06+00:00,2020-04-23 23:04:35+00:00,2020-04-23 00:00:00+00:00,40.65087890625,-75.4442138671875,0.0,42.14569609043961,-83.38865768077761,594.36
N452F,,a57a07,N452F,EC20,KMTN,KMTN,2020-04-20 20:11:39+00:00,2020-04-20 21:39:49+00:00,2020-04-20 00:00:00+00:00,39.319556284759,-76.5478515625,0.0,39.299492270259535,-76.54815673828125,236.22
N1071Z,,a02148,N1071Z,,VG42,KFKN,2020-04-22 14:14:51+00:00,2020-04-22 14:49:47+00:00,2020-04-22 00:00:00+00:00,37.18785095214844,-77.1203418488198,914.4,36.68856811523438,-77.02302932739258,731.52
AWI3721,,a4e6c8,N415AW,CRJ2,KIAD,NC37,2020-04-22 21:58:00+00:00,2020-04-22 22:34:03+00:00,2020-04-22 00:00:00+00:00,38.93568653171345,-77.46295166015625,0.0,36.26410015558793,-79.77915013090093,10172.7
N149VB,,a0c5fc,N149VB,,KAPA,KAPA,2020-04-11 16:55:01+00:00,2020-04-11 17:38:15+00:00,2020-04-11 00:00:00+00:00,39.56661987304688,-104.8505899180537,1828.8,39.591747219279654,-104.85174560546879,1889.76
N56686,,a740c3,N56686,,08FL,08FL,2020-04-29 00:56:55+00:00,2020-04-29 01:49:33+00:00,2020-04-29 00:00:00+00:00,27.05858133606991,-81.21167696439305,1219.2,27.07976260427701,-81.202644935021,1577.34
JAL637,,851c64,JA345J,B738,RJTT,,2020-04-12 08:40:41+00:00,2020-04-12 09:59:18+00:00,2020-04-12 00:00:00+00:00,35.503715903072035,139.84754197140958,1219.2,33.05841995497881,131.3119569116709,4411.98
SWA442,,a708da,N552WN,B737,KTPA,KBWI,2020-04-27 13:19:31+00:00,2020-04-27 15:11:26+00:00,2020-04-27 00:00:00+00:00,28.035200733249468,-82.529296875,914.4,39.12753295898438,-76.6285042140795,304.8
KAL1103,,71c314,,,RKSS,,2020-04-29 23:16:56+00:00,2020-04-29 23:33:50+00:00,2020-04-29 00:00:00+00:00,37.55502319335938,126.79794636178529,0.0,36.263820842161024,128.0481086893285,7612.38
N695AB,,a93d4b,N695AB,AC95,7TA0,,2020-04-20 11:30:43+00:00,2020-04-20 12:32:25+00:00,2020-04-20 00:00:00+00:00,30.11727905273438,-95.60442756204044,304.8,31.023900953389827,-99.40198974609378,7924.8
N137WS,,a09737,N137WS,GLF4,KHPN,KOPF,2020-04-14 19:32:23+00:00,2020-04-14 22:10:22+00:00,2020-04-14 00:00:00+00:00,41.08625793457031,-73.796875,609.6,25.91047668457031,-80.33866450471697,259.08
N17628,,a13236,,,KCEU,02GE,2020-04-30 22:44:45+00:00,2020-04-30 23:26:27+00:00,2020-04-30 00:00:00+00:00,34.668228149414055,-82.89683439293684,304.8,34.31803040585275,-84.77514266967773,1584.96
N94447,,ad1f08,N94447,,,K5B2,2020-04-23 14:35:15+00:00,2020-04-23 14:53:50+00:00,2020-04-23 00:00:00+00:00,42.72825622558594,-73.39453957297587,1219.2,42.99220198291843,-73.78705705915178,967.74
DAL2076,DL2076,a00c7a,N102DN,,KATL,KU42,2020-04-10 21:49:33+00:00,2020-04-11 01:21:54+00:00,2020-04-11 00:00:00+00:00,33.63441079349841,-84.44601058959961,304.8,40.601806640625,-111.95318603515621,2293.62
N20234,,a19c4f,N20234,,KTTN,PS03,2020-04-14 15:54:43+00:00,2020-04-14 16:05:43+00:00,2020-04-14 00:00:00+00:00,40.28868077164989,-74.8223876953125,0.0,40.39814758300781,-75.2501220703125,335.28
DAL418,DL418,a9327a,N692DL,B752,KATL,FL57,2020-04-14 15:54:54+00:00,2020-04-14 16:46:21+00:00,2020-04-14 00:00:00+00:00,33.646933345471396,-84.42638397216797,304.8,28.71400451660156,-81.42025874211238,1508.76
N164SC,,a1021d,N164SC,,KRNT,KPLU,2020-04-28 20:09:49+00:00,2020-04-28 20:20:37+00:00,2020-04-28 00:00:00+00:00,47.488037109375,-122.2150039672852,-304.8,47.18710327148438,-122.3331069946289,670.5600000000002
KAL213D,,71be09,HL7609,B748,RKSI,KLAX,2020-04-14 16:08:54+00:00,2020-04-15 02:51:41+00:00,2020-04-15 00:00:00+00:00,37.503739696438025,126.41699086064881,304.8,33.9375589661679,-118.3809471130371,7.62
MTN8325,,aae270,N800FX,AT73,,KEYE,2020-04-15 11:12:00+00:00,2020-04-15 12:21:12+00:00,2020-04-15 00:00:00+00:00,43.74732971191406,-92.35433179278705,3962.4,39.85453460176112,-86.27203369140625,1158.24
N452TX,,a57b49,N452TX,,KPNE,KLNS,2020-04-15 18:59:04+00:00,2020-04-15 19:22:56+00:00,2020-04-15 00:00:00+00:00,40.08357161182468,-75.01521023837006,0.0,40.11149597167969,-76.19482421875,731.52
BTI1619,BT1619,502ce7,,,EVRA,EHAM,2020-04-29 08:32:14+00:00,2020-04-29 10:30:48+00:00,2020-04-29 00:00:00+00:00,56.93618774414062,23.97345542907715,0.0,52.36102294921875,4.711761474609375,91.44
GLO2120,,e47f4f,PR-GTC,B738,SBGR,,2020-04-25 14:25:08+00:00,2020-04-25 14:51:27+00:00,2020-04-25 00:00:00+00:00,-23.41810323424261,-46.42328898111975,914.4,-20.64191397974047,-44.97687877308239,10668.0
TAY4476,,4409ad,,,EGSS,EBLG,2020-04-03 01:05:26+00:00,2020-04-03 01:44:03+00:00,2020-04-03 00:00:00+00:00,51.87827934653071,0.2288055419921875,0.0,50.63786315917969,5.480732164884867,236.22
THY6140,,4bb148,TC-LJH,B77W,EGLL,LTBA,2020-04-18 10:39:46+00:00,2020-04-18 13:42:06+00:00,2020-04-18 00:00:00+00:00,51.46485900878906,-0.4537056587837838,0.0,40.97974874205508,28.840422196821734,53.34
N1762T,,a13227,N1762T,,KVGT,KSLC,2020-04-03 03:14:45+00:00,2020-04-03 06:10:37+00:00,2020-04-03 00:00:00+00:00,36.20919799804688,-115.1958274841309,609.6,40.73953919491525,-112.1538058194247,3307.08
N3545J,,a3f6b9,N3545J,,KVLL,OI42,2020-04-16 14:57:30+00:00,2020-04-16 15:47:08+00:00,2020-04-16 00:00:00+00:00,42.54446411132812,-83.13922535289419,304.8,41.09349060058594,-82.39825439453125,1729.74
SWA528,,abeb9f,N8673F,B738,KATL,,2020-04-09 01:26:37+00:00,2020-04-09 02:36:24+00:00,2020-04-09 00:00:00+00:00,33.63478321140095,-84.4361686706543,304.8,26.83499093783104,-80.89328472430891,3215.64
N96808,,ad7c57,N96808,,KSNA,KSNA,2020-04-15 23:53:48+00:00,2020-04-16 00:57:28+00:00,2020-04-16 00:00:00+00:00,33.664483539128696,-117.8545761108398,0.0,33.68536376953125,-117.84182178730872,243.84
N234MG,,a21876,N234MG,,KSEF,KFMY,2020-04-11 15:41:21+00:00,2020-04-11 16:01:03+00:00,2020-04-11 00:00:00+00:00,27.39537048339844,-81.35635088074882,609.6,26.621129957296077,-81.86615577110877,213.36
9ADMJ,,501d86,,,LDZL,LDLO,2020-04-18 05:24:15+00:00,2020-04-18 06:26:56+00:00,2020-04-18 00:00:00+00:00,45.76629638671875,15.85079286156631,0.0,44.54928588867188,14.385419573102679,129.54
N668MA,,a8d305,N668MA,,KFDK,K2W6,2020-04-19 18:20:30+00:00,2020-04-19 19:02:17+00:00,2020-04-19 00:00:00+00:00,39.40227961136123,-77.38861083984375,304.8,38.32182312011719,-76.57797955452128,182.88
AAL22,AA22,a78a52,N585UW,A321,KCLT,KPHX,2020-04-17 17:16:09+00:00,2020-04-17 21:47:42+00:00,2020-04-17 00:00:00+00:00,35.15762329101562,-81.02994334941008,1219.2,33.44082641601562,-112.004296875,365.76
SKW3342,,a1311e,N176SY,E75L,KSAN,KSMF,2020-04-01 23:27:10+00:00,2020-04-02 00:39:29+00:00,2020-04-02 00:00:00+00:00,32.734881902145126,-117.19480553451851,0.0,38.67919921875,-121.58055844514271,45.72
SKW3745,,a15c01,N187PQ,CRJ9,,KUMP,2020-04-04 16:35:32+00:00,2020-04-04 17:04:59+00:00,2020-04-04 00:00:00+00:00,41.95957946777344,-83.60595703125,3962.4,39.8477783203125,-86.11543738323705,1348.74
FDX5181,,ad8b94,N972FD,B752,EKCH,LFPG,2020-04-20 14:22:03+00:00,2020-04-20 15:47:59+00:00,2020-04-20 00:00:00+00:00,55.61558532714844,12.65242143110795,-304.8,49.02458061606196,2.522157367907072,175.26
N8313X,,ab5ee8,N8313X,,KMOD,KO15,2020-04-10 19:39:53+00:00,2020-04-10 19:53:01+00:00,2020-04-10 00:00:00+00:00,37.630268678826795,-120.96532407014271,0.0,37.480929099907314,-120.693591573964,22.86
AZA1386,AZ1386,4caaa8,EI-IMW,A319,LIMJ,LIRF,2020-04-21 13:15:45+00:00,2020-04-21 13:57:30+00:00,2020-04-21 00:00:00+00:00,44.423583984375,8.771863664899554,914.4,41.83402885824947,12.218713095021801,190.5
UPS2787,5X2787,a27706,N258UP,MD11,KSAT,KSDF,2020-04-09 12:30:32+00:00,2020-04-09 14:15:53+00:00,2020-04-09 00:00:00+00:00,29.50437927246094,-98.49068861741287,609.6,38.15226745605469,-85.7373046875,205.74
FLC89,,ac42fa,N89,CL65,,PANC,2020-04-09 20:58:35+00:00,2020-04-09 21:17:11+00:00,2020-04-09 00:00:00+00:00,60.71854930813029,-148.2192012241908,7315.200000000002,61.16972351074219,-150.0359671456473,0.0
SCQZ2B,,4ab34f,,,ESQO,ESOW,2020-04-29 17:51:14+00:00,2020-04-29 18:16:32+00:00,2020-04-29 00:00:00+00:00,59.28236389160156,15.769775390625,1219.2,59.58444213867188,16.65087890625,266.7
MSQT831,,a4f6d5,N419PA,,KDVT,KCGZ,2020-04-11 04:43:24+00:00,2020-04-11 06:04:50+00:00,2020-04-11 00:00:00+00:00,33.68939208984375,-112.0859947983099,304.8,32.97267073291843,-111.7462033641582,670.5600000000002
BGA241C,,394a62,F-GSTC,A3ST,EGNR,LFBO,2020-04-03 11:41:52+00:00,2020-04-03 13:20:42+00:00,2020-04-03 00:00:00+00:00,53.17451477050781,-2.9827880859375,0.0,43.62016296386719,1.3707999295966569,91.44
SWA2145,,aad762,N798SW,B737,KLAX,KDAL,2020-04-17 01:04:41+00:00,2020-04-17 03:27:29+00:00,2020-04-17 00:00:00+00:00,33.94803321967691,-118.4234619140625,0.0,32.869743735103285,-96.87133166254783,228.6
N711NC,,a980f3,,,KRYN,KE25,2020-04-07 16:56:51+00:00,2020-04-07 17:44:17+00:00,2020-04-07 00:00:00+00:00,32.150185795153604,-111.15641691246809,609.6,33.904037475585945,-112.7695013552296,1158.24
RPA3577,,a9cd47,N730YX,E75L,,KORD,2020-04-14 21:52:49+00:00,2020-04-14 22:52:04+00:00,2020-04-14 00:00:00+00:00,36.23174635030455,-90.1871182056183,8534.4,41.98388051178495,-87.85875187363735,312.42
N405KT,,a4c027,N405KT,P180,KROG,,2020-04-08 18:25:15+00:00,2020-04-08 18:48:52+00:00,2020-04-08 00:00:00+00:00,36.355761511851156,-94.11397081740358,304.8,34.588119506835945,-93.36108772122128,5212.08
AAL1074,AA1074,ab0e4c,N811NN,B738,KMIA,KBOS,2020-04-14 22:16:18+00:00,2020-04-15 00:48:19+00:00,2020-04-15 00:00:00+00:00,25.813867601297673,-80.19568677218456,609.6,42.350898354740465,-70.98656232966931,38.1
SWA257,,abec26,N8677A,B738,KDEN,KSAN,2020-04-16 23:29:34+00:00,2020-04-17 01:33:57+00:00,2020-04-17 00:00:00+00:00,39.899457511255285,-104.6925048828125,1828.8,32.72883011122881,-117.1699181381537,76.2
VVLL880,,ae5c6e,,,KNUW,,2020-04-07 16:55:20+00:00,2020-04-07 17:12:59+00:00,2020-04-07 00:00:00+00:00,48.35087585449219,-122.70728478064899,304.8,48.3013916015625,-124.6974985223068,3314.7
N330GC,,a39668,N330GC,,,KASH,2020-04-28 18:02:10+00:00,2020-04-28 20:19:59+00:00,2020-04-28 00:00:00+00:00,30.04843139648438,-81.82972627527573,3352.8,42.75242614746094,-71.47898587313568,228.6
SHR218,,a32e2d,,,OTBH,OTBH,2020-04-08 06:55:16+00:00,2020-04-08 08:04:34+00:00,2020-04-08 00:00:00+00:00,25.10316467285156,51.32120768229167,0.0,25.13555494405455,51.306826033682185,175.26
N353AM,,a3effe,N353AM,EC30,KFET,KFET,2020-04-22 14:08:30+00:00,2020-04-22 14:49:15+00:00,2020-04-22 00:00:00+00:00,41.4516953290519,-96.49208955986552,304.8,41.4511367021981,-96.51342347610823,426.72
BCS67Z,,407109,G-JMCX,B734,EBBR,EGNX,2020-04-01 22:48:09+00:00,2020-04-01 23:49:57+00:00,2020-04-01 00:00:00+00:00,50.9042319604906,4.462356567382812,-304.8,52.82913208007812,-1.337997436523438,
